_id,BankAccount,Currency,CurrencyAmount,NumberOfItems,BoughtOrSold,ShopOwner,Buyer,Seller,WorldObjectItem,ItemUsed,Citizen,ActionLocation,Count,Time
"67f6e16f39e9e70da0366dea",4884488,112783,75.0,500.0,18,98244,464974,98244,"StoreItem","BeetItem",464974,"288,66,459",13.0,1055948
"67f6e17239e9e70da0366e1c",509548,112783,35.0,7.0,18,484905,509540,484905,"StoreItem","VegetableSoupItem",509540,"1407,72,611",2.0,1057639
"67f6e1f339e9e70da036750a",592604,112783,4.0,4.0,18,661525,592596,661525,"StoreItem","CharcoalItem",592596,"1333,75,649",14.0,1058094
"67f6e22339e9e70da03677c2",2975216,112783,200.0,1.0,18,587819,2975207,587819,"StoreItem","RollingMillItem",2975207,"1326,73,546",8.0,1056452
"67f6e22a39e9e70da0367817",484747,112783,1665.0,9.0,19,362211,362211,484739,"StoreItem","GeologyResearchPaperModernItem",484739,"825,74,770",3.0,1055973
"67f6e29a39e9e70da0367fe0",495863,112783,129.5,37.0,18,482191,482551,482191,"StoreItem","FruitMuffinItem",482551,"912,65,137",2.0,1055656
"67f6e2cf39e9e70da03682ca",2986183,112783,603.5,6035.0,19,919078,919078,2986175,"StoreItem","PlantFibersItem",2986175,"1551,76,597",1.0,1055650
"67f6e33239e9e70da0368941",481292,112783,180.0,45.0,18,495855,481279,495855,"StoreItem","HuckleberryExtractItem",481279,"914,69,155",7.0,1057327
"67f6e34539e9e70da0368a5c",4980512,112783,30.0,1.0,18,1364573,4980504,1364573,"StoreItem","IronSickleItem",4980504,"1464,71,656",6.0,1058392
"67f6e36539e9e70da0368c56",484915,112783,56.970001221,3.0,18,1807528,484905,1807528,"StoreItem","CastIronBenchItem",484905,"1355,65,838",3.0,1056067
"67f6e37839e9e70da0368d7c",481489,112783,4040.0,2020.0,18,952552,481483,952552,"StoreItem","PaperItem",481483,"236,68,281",5.0,1056502
"67f6e38639e9e70da0368e53",111764,112783,250.0,1.0,18,483914,111758,483914,"StoreItem","AgricultureResearchPaperModernItem",111758,"1582,67,1515",5.0,1057498
"67f6e46a39e9e70da0369a41",480813,112783,75.0,10.0,18,852023,480805,852023,"StoreItem","SteelPipeItem",480805,"1316,75,583",13.0,1058133
"67f6e49839e9e70da0369ceb",357843,112783,44.0,440.0,19,510847,510847,357835,"StoreItem","LimestoneItem",357835,"720,72,716",10.0,1057873
"67f6e4c939e9e70da0369fc1",4961463,112783,32.0,8.0,18,2975207,4961455,2975207,"StoreItem","SteelSpringItem",4961455,"1285,72,380",6.0,1057212
"67f6e50639e9e70da036a320",487531,112783,114.0,60.0,18,852023,487523,852023,"StoreItem","IronPipeItem",487523,"1316,75,583",4.0,1057584
"67f6e6bc39e9e70da036bc81",353202,112783,55.5,74.0,19,111758,111758,353194,"StoreItem","FirLogItem",353194,"1447,71,66",1.0,1056655
"67f6e74f39e9e70da036c3c4",597462,112783,1.200000048,12.0,19,2835601,2835601,597454,"StoreItem","GneissItem",597454,"782,75,88",1.0,1056802
"67f6e78c39e9e70da036c722",512007,112783,60.0,4.0,18,111758,483900,111758,"StoreItem","LargeHangingWoodSignItem",483900,"1447,71,66",4.0,1057649
"67f6e9be39e9e70da036e4c2",510802,112783,650.0,50.0,18,362211,510794,362211,"StoreItem","SteelBarItem",510794,"1408,71,77",6.0,1057780
"67f6ea0139e9e70da036e7eb",587827,112783,231.800003052,122.0,18,919078,587819,919078,"StoreItem","PaperItem",587819,"1551,76,597",3.0,1058246
"67f6ea9039e9e70da036ede5",495863,112783,5.0,1.0,18,482191,482719,482191,"StoreItem","FriedHeartsOfPalmItem",482719,"912,65,129",1.0,1057635
"67f6eb2739e9e70da036f4a7",483093,112783,1.5,1.0,18,482191,483085,482191,"StoreItem","FernCampfireSaladItem",483085,"912,65,134",2.0,1057808
"67f6ebde39e9e70da036fdce",1603840,112783,4.5,1.0,18,362203,1603828,362203,"StoreItem","WorldlyDonutItem",1603828,"813,71,731",7.0,1058383
"67f6ebe439e9e70da036fe3c",457465,112783,29.0,10.0,18,1364573,362223,1364573,"StoreItem","CookingUtensilsItem",362223,"1462,71,656",4.0,1058302
"67f6ec0939e9e70da036ff98",614714,112783,5.0,500.0,18,1399172,532721,1399172,"StoreItem","SulfurItem",532721,"531,67,1522",1.0,1058013
"67f6ec4439e9e70da03701d7",483922,112783,150.0,1.0,18,511999,483914,511999,"StoreItem","SteamTractorHarvesterItem",483914,"1460,71,141",2.0,1058071
"67f6ec5d39e9e70da03702e5",2860197,112783,10.5,21.0,19,510847,510847,2860189,"StoreItem","SandItem",2860189,"720,72,716",1.0,1058096
"67f6ed4639e9e70da03717f3",1462234,112783,6.0,1.0,18,482191,1462226,482191,"StoreItem","VegetableMedleyItem",1462226,"912,65,137",1.0,1058329
"67f6ee0a39e9e70da03726a3",457463,112783,50.0,10.0,18,1664,362203,1664,"StoreItem","WoodWindowPlanterItem",362203,"787,71,722",1.0,1058525
"67f6ee3e39e9e70da0372997",481489,112783,500.0,100.0,18,356337,481483,356337,"StoreItem","FruitSaladItem",481483,"551,72,818",11.0,1061241
"67f6ee4b39e9e70da0372a98",2975216,112783,9.989999771,1.0,18,4961455,2975207,4961455,"StoreItem","HuckleberryFritterItem",2975207,"1334,72,526",7.0,1061700
"67f6ee5839e9e70da0372bbe",1603840,112783,320.0,4.0,18,510847,1603828,510847,"StoreItem","LightBulbItem",1603828,"720,72,716",14.0,1059559
"67f6eef339e9e70da0373557",4961463,112783,25.75,103.0,18,1274133,4961455,1274133,"StoreItem","CamasPasteItem",4961455,"277,67,438",18.0,1061628
"67f6ef6939e9e70da0373f34",529375,112783,50.0,500.0,19,487523,487523,488367,"StoreItem","ShaleItem",488367,"1262,66,683",4.0,1060848
"67f6ef9739e9e70da03741d9",457465,112783,1000.0,10.0,18,571511,362223,571511,"StoreItem","LightBulbItem",362223,"1291,68,707",3.0,1059358
"67f6efab39e9e70da037431f",457457,112783,18.0,40.0,18,614706,362215,614706,"StoreItem","CrushedLimestoneItem",362215,"600,72,1473",10.0,1061221
"67f6efba39e9e70da037440d",852031,112783,35.0,10.0,18,484905,852023,484905,"StoreItem","SimmeredMeatItem",852023,"1407,72,611",10.0,1061249
"67f6efd639e9e70da0374619",3130956,112783,90.0,30.0,18,494266,490484,494266,"StoreItem","LumberItem",490484,"786,67,1465",5.0,1061579
"67f6f06839e9e70da0374f45",1462234,112783,1.0,1.0,18,482191,1462226,482191,"StoreItem","BakedRoastItem",1462226,"912,65,137",3.0,1060042
"67f6f06839e9e70da0374f50",494274,112783,1.0,4.0,19,362215,362215,494266,"StoreItem","CrushedBasaltItem",494266,"786,66,1443",10.0,1061266
"67f6f08c39e9e70da03751a8",2025562,112783,6.5,1.0,18,484905,2025554,484905,"StoreItem","MochiItem",2025554,"1407,72,611",16.0,1061975
"67f6f0d639e9e70da037563c",592604,112783,89.699996948,30.0,18,4961455,592596,4961455,"StoreItem","FruitMuffinItem",592596,"1334,72,526",2.0,1059261
"67f6f0fb39e9e70da0375902",8935756,112783,35.0,10.0,18,484905,8935748,484905,"StoreItem","CrispyBaconItem",8935748,"1407,72,611",8.0,1059892
"67f6f10c39e9e70da0375a55",480813,112783,-36.75,49.0,19,1164671,1164671,480805,"StoreItem","GarbageItem",480805,"1144,65,540",15.0,1061458
"67f6f12239e9e70da0375c0d",356345,112783,150.0,1000.0,18,1664,356337,1664,"StoreItem","BeetItem",356337,"787,71,722",13.0,1061966
"67f6f19e39e9e70da037656f",1486697,112783,200.0,200.0,18,801828,1486689,801828,"StoreItem","CharcoalPowderItem",1486689,"1492,72,93",10.0,1060356
"67f6f2d239e9e70da0377a78",587827,112783,199.5,50.0,18,4961455,587819,4961455,"StoreItem","WorldlyDonutItem",587819,"1334,72,526",16.0,1061524
"67f6f32139e9e70da0377ebf",3304,112783,120.0,240.0,18,1389955,1664,1389955,"StoreItem","OilItem",1664,"413,68,993",12.0,1061792
"67f6f32339e9e70da0377edd",734604,112783,750.0,6.0,18,526270,734595,526270,"StoreItem","ClaimPaperItem",734595,"209,70,495",5.0,1060768
"67f6f39e39e9e70da03785c3",2860197,112783,5.5,1.0,18,362203,2860189,362203,"StoreItem","HuckleberryPieItem",2860189,"813,71,731",11.0,1061825
"67f6f3e039e9e70da03788c5",1164678,112783,600.0,50.0,18,592596,357412,592596,"StoreItem","RebarItem",357412,"1354,72,562",10.0,1061725
"67f6f53139e9e70da0379c2b",748305,112783,30.0,1.0,18,481483,748297,481483,"StoreItem","WoodCartItem",748297,"472,68,833",6.0,1061325
"67f6f79139e9e70da037be2b",698200,112783,10.0,1.0,18,484905,698192,484905,"StoreItem","PhadThaiItem",698192,"1407,72,611",3.0,1060980
"67f6f79639e9e70da037be74",492930,112783,21.0,30.0,18,356337,479806,356337,"StoreItem","CampfireRoastItem",479806,"547,72,820",3.0,1060970
"67f6f85a39e9e70da037c8b8",483093,112783,2.0,1.0,18,482191,483085,482191,"StoreItem","RootCampfireStewItem",483085,"912,65,134",1.0,1061165
"67f6f9e639e9e70da037dd10",2233919,112783,1.0,1.0,18,464974,483887,464974,"StoreItem","FernCampfireSaladItem",483887,"1383,72,595",1.0,1061561
"67f6f9fb39e9e70da037de57",1134707,112783,36.0,20.0,18,356337,1130926,356337,"StoreItem","BeetCampfireSaladItem",1130926,"547,72,820",20.0,1061694
"67f6fb9d39e9e70da037f8dd",2025562,112783,-1.0,1.0,19,356993,356993,2025554,"StoreItem","IronPickaxeItem",2025554,"1262,66,673",23.0,1065549
"67f6fbc339e9e70da037fb8e",734604,112783,114.0,30.0,18,552247,734595,552247,"StoreItem","SimmeredMeatItem",734595,"300,66,498",5.0,1062038
"67f6fbc639e9e70da037fbb6",481489,112783,20000.0,80.0,19,362211,362211,481483,"StoreItem","EngineeringResearchPaperModernItem",481483,"825,74,770",32.0,1063992
"67f6fbd339e9e70da037fc98",748305,112783,3250.0,1.0,18,362211,748297,362211,"StoreItem","AdvancedSmeltingSkillScroll",748297,"825,74,770",6.0,1062768
"67f6fbd739e9e70da037fce2",3130956,112783,520.0,130.0,18,495855,490484,495855,"StoreItem","InkItem",490484,"914,69,155",5.0,1064427
"67f6fc0b39e9e70da037ffbb",1462234,112783,1.0,1.0,18,482191,1462226,482191,"StoreItem","BakedRoastItem",1462226,"912,65,137",5.0,1065393
"67f6fc1b39e9e70da03800bd",1164678,112783,19.950000763,5.0,18,4961455,357412,4961455,"StoreItem","MeatPieItem",357412,"1334,72,526",3.0,1062138
"67f6fc2e39e9e70da03801f4",356345,112783,19.0,95.0,18,483737,356337,483737,"StoreItem","RawFishItem",356337,"906,65,894",10.0,1065556
"67f6fc5839e9e70da0380434",1550590,112783,400.0,100.0,18,801828,502256,801828,"StoreItem","SimmeredMeatItem",502256,"1490,72,92",4.0,1062188
"67f6fd0739e9e70da0381201",1603840,112783,16.5,3.0,18,362203,1603828,362203,"StoreItem","MeatPieItem",1603828,"813,71,731",12.0,1064011
"67f6fd1339e9e70da0381307",485952,112783,18.600000381,186.0,18,480956,485944,480956,"StoreItem","SandstoneItem",485944,"1206,68,427",7.0,1064638
"67f6fd2539e9e70da0381491",357843,112783,0.819999993,82.0,19,483914,483914,357835,"StoreItem","DirtItem",357835,"1582,67,1515",5.0,1063756
"67f6fd6d39e9e70da03819e5",592604,112783,500.0,2.0,18,464974,592596,464974,"StoreItem","AdvancedUpgradeLvl2Item",592596,"1383,72,595",5.0,1065337
"67f6fda739e9e70da0381e67",480813,112783,5550.0,30.0,19,362211,362211,480805,"StoreItem","GeologyResearchPaperModernItem",480805,"825,74,770",3.0,1062766
"67f6fdd539e9e70da0382215",457457,112783,40.0,100.0,18,614706,362215,614706,"StoreItem","GardenGravelItem",362215,"600,72,1473",4.0,1064123
"67f6fe5d39e9e70da0382c59",801836,112783,20.0,5.0,18,362207,801828,362207,"StoreItem","HuckleberryPieItem",801828,"1423,71,108",7.0,1063195
"67f6fe6339e9e70da0382cc7",614714,112783,19.799999237,11.0,18,482191,597454,482191,"StoreItem","FruitMuffinItem",597454,"912,65,139",5.0,1063332
"67f6fe6f39e9e70da0382dbf",698200,112783,475.0,250.0,18,482080,698192,482080,"StoreItem","IronBarItem",698192,"573,69,925",9.0,1065087
"67f6ff7c39e9e70da0384209",494274,112783,67.200004578,21.0,18,482191,494266,482191,"StoreItem","AutumnStewItem",494266,"912,65,137",5.0,1065132
"67f6ff8d39e9e70da03842f1",529375,112783,1.25,5.0,19,9988545,9988545,488367,"StoreItem","SandItem",488367,"1531,65,173",4.0,1063977
"67f6ffbc39e9e70da03845e3",482088,112783,72.0,720.0,18,356337,482080,356337,"StoreItem","ClayMoldItem",482080,"547,72,820",4.0,1063416
"67f6ffc339e9e70da038464a",111764,112783,100.0,20.0,18,356337,111758,356337,"StoreItem","FruitSaladItem",111758,"551,72,818",7.0,1063700
"67f7000839e9e70da03849e8",457465,112783,875.0,250.0,18,587819,362223,587819,"StoreItem","AsphaltConcreteItem",362223,"1305,75,629",5.0,1064552
"67f7001039e9e70da0384a65",627830,112783,50.0,100.0,18,522421,627822,522421,"StoreItem","BoardItem",627822,"139,71,811",3.0,1063533
"67f700ab39e9e70da0385398",492930,112783,60.0,1.0,18,362211,482731,362211,"StoreItem","MasonrySkillScroll",482731,"825,74,770",1.0,1063295
"67f700e639e9e70da0385648",2233919,112783,1.99000001,1.0,18,4961455,483887,4961455,"StoreItem","RootCampfireSaladItem",483887,"1347,72,524",14.0,1065592
"67f7014639e9e70da0385b2b",852031,112783,6.600000381,11.0,18,464974,852023,464974,"StoreItem","BakedRoastItem",852023,"1383,72,595",8.0,1065368
"67f7019e39e9e70da03860ce",587827,112783,11250.0,45.0,19,362211,362211,587819,"StoreItem","EngineeringResearchPaperModernItem",587819,"825,74,770",1.0,1063538
"67f703dc39e9e70da0388376",614714,112783,142.400009155,178.0,19,1399172,1399172,532721,"StoreItem","MortaredGraniteItem",532721,"531,67,1522",1.0,1064112
"67f703ec39e9e70da0388495",483922,112783,262.0,262.0,18,484905,483914,484905,"StoreItem","FurPeltItem",483914,"1407,72,611",2.0,1064326
"67f7046f39e9e70da0388cd2",526279,112783,1200.0,100.0,18,592596,526270,592596,"StoreItem","SteelBarItem",526270,"1354,72,562",3.0,1065025
"67f7060e39e9e70da038a219",510802,112783,1.0,1.0,18,721620,510794,721620,"StoreItem","CampfireRoastItem",510794,"221,67,27",1.0,1064673
"67f709b739e9e70da038d24d",2233919,112783,37.0,1.0,18,480956,483887,480956,"StoreItem","IronHoeItem",483887,"1313,78,432",2.0,1065632
"67f709ca39e9e70da038d31c",2025562,112783,1.200000048,1.0,18,1486689,2025554,1486689,"StoreItem","PaintBucketItem",2025554,"1287,75,567",10.0,1069198
"67f709d639e9e70da038d3b3",1603840,112783,110.0,1.0,18,357835,1603828,357835,"StoreItem","TowelRackItem",1603828,"526,71,785",12.0,1069116
"67f709d739e9e70da038d3cf",592604,112783,600.0,3.0,18,98244,592596,98244,"StoreItem","AgricultureResearchPaperModernItem",592596,"288,66,459",9.0,1068888
"67f709e739e9e70da038d484",457465,112783,150.0,25.0,18,587819,362223,587819,"StoreItem","IronPlateItem",362223,"1326,73,546",2.0,1068953
"67f70a5a39e9e70da038d90b",6465644,112783,324.0,270.0,18,639083,852023,639083,"StoreItem","CharcoalItem",852023,"1431,71,499",5.0,1067542
"67f70a8a39e9e70da038db5e",526279,112783,1200.0,100.0,18,592596,526270,592596,"StoreItem","SteelBarItem",526270,"1354,72,562",16.0,1068788
"67f70aff39e9e70da038e0e3",2472593,112783,99.899993896,10.0,18,479817,2472579,479817,"StoreItem","SmallHangingMortaredStoneSignItem",2472579,"1268,67,646",16.0,1068505
"67f70b7139e9e70da038e5ca",884545,112783,19.5,3.0,18,356337,506132,356337,"StoreItem","MochiItem",506132,"551,72,818",4.0,1068972
"67f70cb739e9e70da038f7d1",734604,112783,555.0,3.0,18,526270,734595,526270,"StoreItem","SteelAxeItem",734595,"307,65,564",14.0,1068250
"67f70d0c39e9e70da038fcd7",529375,112783,480.0,8.0,19,487523,487523,488367,"StoreItem","ClaimPaperItem",488367,"1346,76,630",4.0,1068731
"67f70ed539e9e70da039123f",482088,112783,250.0,50.0,18,884537,482080,884537,"StoreItem","RivetItem",482080,"410,68,940",8.0,1068922
"67f70f1639e9e70da0391578",698200,112783,625.0,250.0,18,852023,698192,852023,"StoreItem","IronBarItem",698192,"1316,75,583",7.0,1068993
"67f70f6a39e9e70da0391b9b",2975216,112783,750.0,3.0,18,483914,2975207,483914,"WoodShopCartItem","AgricultureResearchPaperModernItem",2975207,"1581,69,1411",12.0,1068561
"67f7105739e9e70da03929bc",801836,112783,8.63999939,72.0,19,502256,502256,801828,"StoreItem","SandstoneItem",801828,"1354,78,26",2.0,1067306
"67f7119c39e9e70da0393b9a",1462234,112783,1.0,1.0,18,482191,1462226,482191,"StoreItem","BakedRoastItem",1462226,"912,65,137",5.0,1068998
"67f712c439e9e70da0394b0a",484747,112783,30.0,5.0,18,801828,484739,801828,"StoreItem","VegetableSoupItem",484739,"1490,72,92",9.0,1068808
"67f7130d39e9e70da0394f13",899431,112783,1.700000048,17.0,18,362207,899423,362207,"StoreItem","CompostItem",899423,"1423,71,108",3.0,1068390
"67f7158739e9e70da039799e",356345,112783,292.0,292.0,18,707615,356337,707615,"StoreItem","RawBaconItem",356337,"842,71,812",1.0,1068634
"67f716dc39e9e70da0398742",552255,112783,6.5,5.0,18,526270,552247,526270,"StoreItem","BakedBeetItem",552247,"317,65,558",6.0,1068975
"67f717c339e9e70da0399302",884545,112783,302.399993896,432.0,18,357835,506132,357835,"StoreItem","CharcoalItem",506132,"526,71,785",7.0,1072688
"67f7197069cf5a1385a63c26",2025562,112783,12.0,150.0,18,852023,2025554,852023,"StoreItem","CrushedSlagItem",2025554,"1301,75,592",29.0,1071312
"67f719a469cf5a1385a63d53",1603840,112783,80.0,1.0,18,510847,1603828,510847,"StoreItem","LightBulbItem",1603828,"720,72,716",7.0,1070257
"67f719e769cf5a1385a63ec0",357170,112783,2000.0,500.0,18,111758,357162,111758,"StoreItem","GlassItem",357162,"1447,71,66",19.0,1072663
"67f71a7e69cf5a1385a6429d",2233919,112783,300.0,1000.0,19,2472579,2472579,483887,"StoreItem","BeetItem",483887,"1242,66,655",18.0,1072562
"67f71a8b69cf5a1385a64305",3130956,112783,2000.0,10.0,19,362211,362211,490484,"StoreItem","MetallurgyResearchPaperModernItem",490484,"825,74,770",4.0,1071681
"67f71a9769cf5a1385a6435f",457465,112783,132.0,22.0,18,484905,362223,484905,"StoreItem","BasicSaladItem",362223,"1407,72,611",6.0,1072368
"67f71ca369cf5a1385a651be",529375,112783,72.0,120.0,18,593369,488367,593369,"StoreItem","MortaredStoneItem",488367,"1508,75,598",10.0,1072221
"67f71ceb69cf5a1385a654bf",111764,112783,28.799999237,480.0,19,502256,502256,111758,"StoreItem","GraniteItem",111758,"1354,78,26",3.0,1070702
"67f71d6f69cf5a1385a65a76",356345,112783,64.0,1.0,18,481483,356337,481483,"StoreItem","MechanicalWaterPumpItem",356337,"472,68,833",3.0,1071676
"67f71d8569cf5a1385a65b2e",492930,112783,3.0,30.0,18,884537,479806,884537,"StoreItem","CrushedSlagItem",479806,"410,68,942",7.0,1072330
"67f71d8b69cf5a1385a65b61",357843,112783,60.0,10.0,18,356337,357835,356337,"StoreItem","BasicSaladItem",357835,"551,72,818",14.0,1072487
"67f71d9369cf5a1385a65ba7",919086,112783,70.0,1.0,18,698192,919078,698192,"StoreItem","SteamTractorHarvesterItem",919078,"167,69,611",2.0,1070598
"67f71d9969cf5a1385a65c30",2472593,112783,750.0,300.0,18,734595,2472579,734595,"StoreItem","LumberItem",2472579,"221,71,542",15.0,1072206
"67f71ebf69cf5a1385a665b0",482088,112783,225.0,45.0,18,884537,482080,884537,"StoreItem","SteelSpringItem",482080,"410,68,940",2.0,1070937
"67f720d569cf5a1385a67ae0",1134707,112783,80.0,20.0,18,357835,1130926,357835,"StoreItem","LumberItem",1130926,"526,71,785",2.0,1071432
"67f7211669cf5a1385a67d01",698200,112783,2000.0,8.0,19,362211,362211,698192,"StoreItem","EngineeringResearchPaperModernItem",698192,"825,74,770",4.0,1072777
"67f722a069cf5a1385a6889f",111777,112783,350.0,1.0,18,362211,111769,362211,"StoreItem","ShipwrightSkillScroll",111769,"825,74,770",6.0,1072612
"67f7252969cf5a1385a69dea",526279,112783,5.100000381,3.0,18,552247,526270,552247,"StoreItem","FriedHeartsOfPalmItem",526270,"300,66,498",7.0,1072763
"67f725b269cf5a1385a6a304",734604,112783,98.700004578,987.0,19,919078,919078,734595,"StoreItem","WoodPulpItem",734595,"1551,76,597",1.0,1072678
"67f7264d69cf5a1385a6a992",918526,112783,12.5,5.0,18,555551,918518,555551,"StoreItem","VegetableSoupItem",918518,"880,69,855",4.0,1074838
"67f7265669cf5a1385a6aa76",698200,112783,320.0,80.0,18,2472579,698192,2472579,"StoreItem","InkItem",698192,"1242,66,655",4.0,1073632
"67f7266769cf5a1385a6ab98",356345,112783,18.0,15.0,18,357835,356337,357835,"StoreItem","HewnLogItem",356337,"526,71,785",11.0,1074079
"67f7268269cf5a1385a6ad0a",526279,112783,5.519999981,552.0,19,98244,98244,526270,"StoreItem","SpoiledFoodItem",526270,"288,66,459",6.0,1076090
"67f726ac69cf5a1385a6ae2d",884545,112783,720.0,3.0,18,510847,506132,510847,"StoreItem","GeologyResearchPaperModernItem",506132,"720,72,716",7.0,1076357
"67f726bc69cf5a1385a6aeba",482088,112783,150.0,30.0,18,356337,482080,356337,"StoreItem","VegetableSoupItem",482080,"551,72,818",6.0,1073868
"67f726bd69cf5a1385a6aecf",734604,112783,160.0,40.0,18,592596,734595,592596,"StoreItem","SteelSpringItem",734595,"1354,72,562",6.0,1074189
"67f7275969cf5a1385a6b35f",801836,112783,249.75,999.0,19,7631932,7631932,801828,"StoreItem","FiddleheadsItem",801828,"1479,89,24",7.0,1073123
"67f727a169cf5a1385a6b626",357170,112783,5.0,50.0,18,4385534,357162,4385534,"StoreItem","LimestoneItem",357162,"1446,71,112",22.0,1076065
"67f7287b69cf5a1385a6bd6b",529375,112783,4.0,1.0,18,362207,525302,362207,"StoreItem","HuckleberryPieItem",525302,"1423,71,108",3.0,1074575
"67f728d269cf5a1385a6c04f",1134707,112783,480.0,2.0,18,479817,1130926,479817,"StoreItem","GeologyResearchPaperModernItem",1130926,"1268,67,646",2.0,1073995
"67f7294b69cf5a1385a6c3e2",492930,112783,4.5,1.0,18,362203,479806,362203,"StoreItem","WorldlyDonutItem",479806,"813,71,731",2.0,1073611
"67f7299d69cf5a1385a6c6a8",357843,112783,80.0,2.0,18,952552,357835,952552,"StoreItem","PaddedChairItem",357835,"238,68,282",7.0,1074889
"67f72a1569cf5a1385a6ca91",111777,112783,300.0,200.0,18,510794,111769,510794,"StoreItem","LinenFabricItem",111769,"1407,72,1357",4.0,1074577
"67f72a9969cf5a1385a6ced7",457465,112783,345.0,1.0,18,1486689,362223,1486689,"StoreItem","SmallWoodenBoatItem",362223,"1287,75,576",3.0,1074173
"67f72aa369cf5a1385a6cf0c",529375,112783,60.0,60.0,18,362223,488367,362223,"StoreItem","HewnLogItem",488367,"1409,68,654",6.0,1076389
"67f72c1269cf5a1385a6dac0",2472593,112783,9.989999771,1.0,18,479817,2472579,479817,"StoreItem","SmallHangingMortaredStoneSignItem",2472579,"1268,67,646",1.0,1074309
"67f72ef769cf5a1385a6f2c0",492930,112783,3.0,1.0,18,356337,356401,356337,"StoreItem","TaroFriesItem",356401,"551,72,818",1.0,1075051
"67f730c469cf5a1385a70379",485133,112783,3.0,5.0,18,555551,485125,555551,"StoreItem","CampfireRoastItem",485125,"877,69,855",1.0,1075510
"67f7328e69cf5a1385a7116c",8935756,112783,50.0,500.0,19,592596,592596,8935748,"StoreItem","SandstoneItem",8935748,"1371,72,597",5.0,1076329
"67f7335169cf5a1385a716aa",899431,112783,16.0,32.0,18,510847,899423,510847,"StoreItem","CrushedSulfurItem",899423,"720,72,716",7.0,1076296
"67f7344169cf5a1385a71c0e",529375,112783,12.0,40.0,18,502256,488367,502256,"StoreItem","MortaredStoneItem",488367,"1354,78,26",8.0,1079880
"67f7345969cf5a1385a71c93",899431,112783,16.0,16.0,18,555551,899423,555551,"StoreItem","FurPeltItem",899423,"877,69,855",13.0,1078779
"67f734b169cf5a1385a72235",8935756,112783,1.0,1.0,19,592596,592596,8935748,"StoreItem","IronOreItem",8935748,"1354,72,562",9.0,1079458
"67f734b469cf5a1385a7224b",357170,112783,250.0,50.0,19,1486689,1486689,357162,"StoreItem","GlassItem",357162,"1287,75,567",24.0,1079906
"67f7353069cf5a1385a72622",526279,112783,2.400000095,24.0,19,592596,592596,526270,"StoreItem","ShaleItem",526270,"1371,72,597",6.0,1079206
"67f7361e69cf5a1385a72d96",357843,112783,37.200000763,1.0,18,919078,357835,919078,"StoreItem","PaddedChairItem",357835,"1551,76,594",7.0,1078280
"67f7367069cf5a1385a72fec",734604,112783,1.5,6.0,19,552247,552247,734595,"StoreItem","HeartOfPalmItem",734595,"300,66,498",4.0,1079307
"67f738d969cf5a1385a74425",1364583,112783,100.0,50.0,18,484905,1364573,484905,"StoreItem","LeatherHideItem",1364573,"1407,72,611",9.0,1078585
"67f73ba069cf5a1385a763d4",575950,112783,40.0,200.0,18,614706,575942,614706,"StoreItem","ClayMoldItem",575942,"600,72,1473",1.0,1078291
"67f73c7769cf5a1385a76d5f",698200,112783,500.0,2.0,19,362211,362211,698192,"StoreItem","EngineeringResearchPaperModernItem",698192,"825,74,770",1.0,1078506
"67f73d9669cf5a1385a77403",884545,112783,64.0,20.0,18,356337,506132,356337,"StoreItem","AutumnStewItem",506132,"551,72,818",2.0,1078793
"67f73db369cf5a1385a77488",952560,112783,5.25,3.0,18,552247,952552,552247,"StoreItem","BeetCampfireSaladItem",952552,"300,66,498",2.0,1078850
"67f73e0969cf5a1385a77607",918526,112783,40.0,80.0,19,111758,111758,918518,"StoreItem","CrushedLimestoneItem",918518,"1447,71,66",8.0,1079992
"67f7416a69cf5a1385a78f34",507833,112783,185.0,1.0,18,526270,497080,526270,"StoreItem","SteelAxeItem",497080,"307,65,564",3.0,1079772
"67f7427d69cf5a1385a798a7",918526,112783,0.400000006,4.0,18,592596,918518,592596,"StoreItem","DirtRampItem",918518,"1371,72,597",1.0,1080048
"67f742c569cf5a1385a79d1c",899431,112783,250.0,1.0,19,481471,481471,899423,"StoreItem","AgricultureResearchPaperModernItem",899423,"1458,75,1372",3.0,1080147
"67f742ef69cf5a1385a79e9e",734604,112783,56.75,227.0,19,480805,480805,734595,"StoreItem","ClayItem",734595,"1307,75,748",15.0,1083549
"67f7434769cf5a1385a7a12c",526279,112783,125.299995422,179.0,19,734595,734595,526270,"StoreItem","CeibaLogItem",526270,"221,71,542",2.0,1080270
"67f743e269cf5a1385a7a740",8935756,112783,102.0,3.0,18,526270,8935748,526270,"StoreItem","CeilingCandleItem",8935748,"306,65,563",2.0,1080404
"67f743e869cf5a1385a7a7d3",571520,112783,185.0,1.0,18,526270,571511,526270,"StoreItem","SteelPickaxeItem",571511,"307,65,564",14.0,1082978
"67f7442369cf5a1385a7aa31",884545,112783,816.0,816.0,18,734595,506132,734595,"StoreItem","CharcoalItem",506132,"221,71,542",3.0,1083313
"67f7443069cf5a1385a7aa91",357170,112783,48.0,3.0,19,1486689,1486689,357162,"StoreItem","IronAxleItem",357162,"1533,71,122",28.0,1083541
"67f7448269cf5a1385a7adaa",457465,112783,140.0,200.0,18,571511,362223,571511,"StoreItem","GardenGravelItem",362223,"1314,75,697",2.0,1080573
"67f744ce69cf5a1385a7afe3",1550590,112783,220.0,4.0,18,541330,502256,541330,"StoreItem","IronPickaxeItem",502256,"1448,71,40",2.0,1080640
